"source","id_str","text","created_at","retweet_count","in_reply_to_user_id_str","favorite_count","is_retweet"
"Twitter for iPhone","1232408152563277824","True, but we are getting it all done! https://t.co/omwdyyPDAX","Tue Feb 25 20:52:55 +0000 2020",12285,NA,57987,FALSE
"Twitter for iPhone","1232407760211341312","RT @gr8tjude_08: Trey Gowdy to Intelligence Officials: 
Stop Briefing ‘Leaker’ Adam Schiff! 
https://t.co/dYutTqKACA","Tue Feb 25 20:51:21 +0000 2020",12821,NA,0,FALSE
"Twitter for iPhone","1232407003063914497","RT @BrandonBeckham_: @realDonaldTrump ""Our Justice system has to be impartial."" -@JennaEllisEsq

#RogerStone deserved an impartial jury. Pr…","Tue Feb 25 20:48:21 +0000 2020",5177,NA,0,FALSE
"Twitter for iPhone","1232405794592714752","A total miscarriage of justice! https://t.co/zHLo1NL9Sb","Tue Feb 25 20:43:33 +0000 2020",12141,NA,45129,FALSE
"Twitter for iPhone","1232395209125707776","There has rarely been a juror so tainted as the forewoman in the Roger Stone case. Look at her background. She never revealed her hatred of “Trump” and Stone. She was totally biased, as is the judge. Roger wasn’t even working on my campaign. Miscarriage of justice. Sad to watch!","Tue Feb 25 20:01:29 +0000 2020",23934,NA,95881,FALSE
"Twitter for iPhone","1232305458234437632","RT @PMOIndia: <U+092F><U+0939> <U+0938><U+0902><U+092C><U+0902><U+0927>, 21<U+0935><U+0940><U+0902> <U+0938><U+0926><U+0940> <U+0915><U+0940> <U+0938><U+092C><U+0938><U+0947> <U+092E><U+0939><U+0924><U+094D><U+0935><U+092A><U+0942><U+0930><U+094D><U+0923> <U+092A><U+093E><U+0930><U+094D><U+091F><U+0928><U+0930><U+0936><U+093F><U+092A><U+094D><U+0938> <U+092E><U+0947><U+0902> <U+0939><U+0948><U+0964>  
 
<U+0914><U+0930> <U+0907><U+0938><U+0932><U+093F><U+090F> <U+0906><U+091C> <U+0930><U+093E><U+0937><U+094D><U+091F><U+094D><U+0930><U+092A><U+0924><U+093F> Trump <U+0914><U+0930> <U+092E><U+0948><U+0902><U+0928><U+0947> <U+0939><U+092E><U+093E><U+0930><U+0947> <U+0938><U+092E><U+094D><U+092C><U+0928><U+094D><U+0927><U+094B><U+0902> <U+0915><U+094B> Comp…","Tue Feb 25 14:04:51 +0000 2020",9081,NA,0,FALSE
"Twitter for iPhone","1232305127568089089","RT @narendramodi: Yet another excellent meeting and talks with my friend @realDonaldTrump.

Relations between India and USA are not merely…","Tue Feb 25 14:03:32 +0000 2020",18497,NA,0,FALSE
"Twitter for iPhone","1232304997880209410","RT @Scavino45: https://t.co/mORc96pSbp","Tue Feb 25 14:03:01 +0000 2020",8412,NA,0,FALSE
"Twitter for iPhone","1232304947238244352","RT @Scavino45: https://t.co/pJIK3brju8","Tue Feb 25 14:02:49 +0000 2020",9843,NA,0,FALSE
"Twitter for iPhone","1232304804820467714","Cryin’ Chuck Schumer is complaining, for publicity purposes only, that I should be asking for more money than $2.5 Billion to prepare for Coronavirus. If I asked for more he would say it is too much. He didn’t like my early travel closings. I was right. He is incompetent!","Tue Feb 25 14:02:15 +0000 2020",28254,NA,124772,FALSE
"Twitter for iPhone","1232292177692315651","RT @Judgenap: Roger Stone judge's bias may have jeopardized entire trial...
https://t.co/KBUjgjHHZw","Tue Feb 25 13:12:04 +0000 2020",8921,NA,0,FALSE
"Twitter for iPhone","1232288843757387777","https://t.co/Cfs8RV05Pt","Tue Feb 25 12:58:49 +0000 2020",9961,NA,39335,FALSE
"Twitter for iPhone","1232165943813369856","RT @rashtrapatibhvn: LIVE: Ceremonial welcome of President @realDonaldTrump at Rashtrapati Bhavan https://t.co/7W4MyV7XAT","Tue Feb 25 04:50:28 +0000 2020",14830,NA,0,FALSE
"Twitter for iPhone","1232155595438018567","....on all Trump, or Trump related, matters! While “elections have consequences”, I only ask for fairness, especially when it comes to decisions made by the United States Supreme Court!","Tue Feb 25 04:09:20 +0000 2020",14024,"25073877",59593,FALSE
"Twitter for iPhone","1232155591537254400","“Sotomayor accuses GOP appointed Justices  of being biased in favor of Trump.” @IngrahamAngle @FoxNews  This is a terrible thing to say. Trying to “shame” some into voting her way? She never criticized Justice Ginsberg when she called me a “faker”. Both should recuse themselves..","Tue Feb 25 04:09:20 +0000 2020",24886,NA,93577,FALSE
"Twitter for iPhone","1232130591862247424","..It has been a scam right from the beginning with the illegally started Mueller Report, FISA, the leaking, lying &amp; more. Schiff should not have access to Intelligence, he is a corrupt pol. “Amazing that they went to Bernie Sanders, but not to President Trump.” @marthamaccallum","Tue Feb 25 02:29:59 +0000 2020",12069,"25073877",45307,FALSE
"Twitter for iPhone","1232130587324014593","“U.S. Intelligence official overstated assessment of Russian efforts to help Trump.” @FoxNews @GreggJarrett They supposedly told Crazy Bernie that Russia was looking at him, not me. This is all a big scam between Intel and the Democrats. They want Bernie OUT, &amp; hate “Trump”.","Tue Feb 25 02:29:58 +0000 2020",18648,NA,70116,FALSE
"Twitter for iPhone","1232067592086487043","Spelled @GiannoCaldwell!","Mon Feb 24 22:19:39 +0000 2020",6618,NA,32893,FALSE
"Twitter for iPhone","1232064874156523523","Great new book just out, “Taken for Granted, How Conservatives Can Win Back Americans That Liberalism Failed”, by Gianni Caldwell, a young winner! He will be at the Ronald Reagan Library, Simi Valley, California, on Thursday at 6 PM, PT. Check it out!","Mon Feb 24 22:08:51 +0000 2020",16376,NA,70231,FALSE
"Twitter for iPhone","1232060575322181633","RT @GOP: “The Republican Party has nearly eight times as much cash-on-hand as the Democratic Party in the heat of the 2020 primary season.”…","Mon Feb 24 21:51:46 +0000 2020",7265,NA,0,FALSE
"Twitter for iPhone","1232060498495123457","RT @yalinunez: .@BernieSanders , I lived and went to school in #Cuba for 15 years.

You have NO IDEA of you are talking about.

Not in the…","Mon Feb 24 21:51:28 +0000 2020",28639,NA,0,FALSE
"Twitter for iPhone","1232060434670182400","RT @GOP: From wanting to nationalize America’s major industries to banning fracking which could gut nearly 15 million jobs, Bernie Sanders’…","Mon Feb 24 21:51:12 +0000 2020",7681,NA,0,FALSE
"Twitter for iPhone","1232060272442998786","RT @GOP: “America loves India, America respects India, and America will always be faithful and loyal friends to the Indian people!” -@realD…","Mon Feb 24 21:50:34 +0000 2020",8490,NA,0,FALSE
"Twitter for iPhone","1232060184912068616","RT @rww_gop: The U.S. will never be a socialist country.
 
“All Americans are united with the Venezuelan people in their righteous struggle…","Mon Feb 24 21:50:13 +0000 2020",6755,NA,0,FALSE
"Twitter for iPhone","1232059930741526531","RT @jepence: ICYMI @BernieSanders 

*socialism* is the destructive force in #Venezuela causing 1 in 3 people to live in hunger right now.
h…","Mon Feb 24 21:49:12 +0000 2020",9571,NA,0,FALSE
"Twitter for iPhone","1232059801649152001","RT @GOP: Have you activated your 2020 Sustaining Membership yet? 
 
Winning in November is going to take every grassroots conservative step…","Mon Feb 24 21:48:41 +0000 2020",4436,NA,0,FALSE
"Twitter for iPhone","1232059613832413184","RT @GOP: “On behalf of the entire American people...thank you all for the contributions your culture and traditions have made to my beloved…","Mon Feb 24 21:47:57 +0000 2020",7399,NA,0,FALSE
"Twitter for iPhone","1232059163938885633","Totally correct! https://t.co/T50h0BftGP","Mon Feb 24 21:46:09 +0000 2020",8527,NA,45457,FALSE
"Twitter for iPhone","1232058870903836674","RT @Jim_Jordan: Comey’s FBI abused the FISA process to spy on a presidential campaign.

Time to fix it.

https://t.co/9rJIKRVU7k","Mon Feb 24 21:45:00 +0000 2020",12725,NA,0,FALSE
"Twitter for iPhone","1232058127740174339","The Coronavirus is very much under control in the USA. We are in contact with everyone and all relevant countries. CDC &amp; World Health have been working hard and very smart. Stock Market starting to look very good to me!","Mon Feb 24 21:42:02 +0000 2020",26995,NA,138245,FALSE
"Twitter for iPhone","1232054796502343681","Set up by Schiff’s lies &amp; leaks. Same with the Mueller Witch Hunt 3 years ago! https://t.co/uSzupeHXoq","Mon Feb 24 21:28:48 +0000 2020",16201,NA,57044,FALSE
"Twitter for iPhone","1232005756054069248","https://t.co/UNd3cUGWhz https://t.co/moveFYzKDq","Mon Feb 24 18:13:56 +0000 2020",27976,NA,103151,FALSE
"Twitter for iPhone","1232004968783241216","THANK YOU @NarendraModi!<U+0001F1FA><U+0001F1F8><U+0001F1EE><U+0001F1F3> https://t.co/4qsZl8dy7v","Mon Feb 24 18:10:48 +0000 2020",27125,NA,138474,FALSE
"Twitter for iPhone","1231977429213876224","RT @Scavino45: <U+0001F1FA><U+0001F1F8><U+0001F1EE><U+0001F1F3> https://t.co/mcvLQ1CVng","Mon Feb 24 16:21:22 +0000 2020",16001,NA,0,FALSE
"Twitter for iPhone","1231958112652931080","RT @dcexaminer: 'Party of jobs': Ted Cruz predicts blue-collar boom will make difference for GOP in 2020 https://t.co/WzUO2Q66CU","Mon Feb 24 15:04:37 +0000 2020",6822,NA,0,FALSE
"Twitter for iPhone","1231945099610861570","RT @GOP: President @realDonaldTrump’s Administration is COMMITTED to helping Americans struggling with mental illness.
 
The President’s ne…","Mon Feb 24 14:12:54 +0000 2020",7515,NA,0,FALSE
"Twitter for iPhone","1231945039863001089","RT @GOP: MUST WATCH: Alice Marie Johnson tells the stories of three of the women whose sentences were commuted by President @realDonaldTrum…","Mon Feb 24 14:12:40 +0000 2020",8136,NA,0,FALSE
"Twitter for iPhone","1231945024566439936","RT @GOP: “What is going on here on the Democrat side is this is a nomination process being run by the extreme left fringe of the Democratic…","Mon Feb 24 14:12:36 +0000 2020",5161,NA,0,FALSE
"Twitter for iPhone","1231944994384175105","RT @GOP: At a packed rally in Las Vegas on Friday, President Trump highlighted his historic agenda.
 
Nevadans want #FourMoreYears and know…","Mon Feb 24 14:12:29 +0000 2020",4682,NA,0,FALSE
"Twitter for iPhone","1231944464811384833","RT @KatrinaCampins: HUGE Latino support in Miami today for @realDonaldTrump @POTUS !!! Centro, Sur y Norte America! No Socialismo, No Comun…","Mon Feb 24 14:10:23 +0000 2020",6094,NA,0,FALSE
"Twitter for iPhone","1231944350348824576","RT @KatrinaPierson: Alaska is ready to re-elect @realDonaldTrump #KAG2020<U+0001F1FA><U+0001F1F8> https://t.co/uVIPJD3hSw","Mon Feb 24 14:09:56 +0000 2020",7043,NA,0,FALSE
"Twitter for iPhone","1231943867974537216","RT @PressSec: “The First Lady and I have just traveled 8,000 miles around the globe to deliver a message to every citizen across this natio…","Mon Feb 24 14:08:01 +0000 2020",12923,NA,0,FALSE
"Twitter for iPhone","1231943456437739520","RT @WhiteHouse: President @realDonaldTrump delivered remarks alongside Prime Minister @narendramodi at the world's largest cricket stadium!…","Mon Feb 24 14:06:23 +0000 2020",13622,NA,0,FALSE
"Twitter for iPhone","1231943102769836034","RT @WhiteHouse: Commerce between the U.S. and India has increased by more than 40% since President @realDonaldTrump took office.

India is…","Mon Feb 24 14:04:58 +0000 2020",13344,NA,0,FALSE
"Twitter for iPhone","1231942129381003266","RT @Lrihendry: @realDonaldTrump BEST President and First Lady Ever! 

I am busting with pride!","Mon Feb 24 14:01:06 +0000 2020",5128,NA,0,FALSE
"Twitter for iPhone","1231934791093587968","RT @PlaysTrumpCard: @Lrihendry @realDonaldTrump President Trump &amp; Prime Minister Modi have brought the USA and India closer in friendship t…","Mon Feb 24 13:31:57 +0000 2020",5757,NA,0,FALSE
"Twitter for iPhone","1231934547446484997","Thank you Lori, so true! https://t.co/rUoBz885u1","Mon Feb 24 13:30:59 +0000 2020",12366,NA,48623,FALSE
"Twitter for iPhone","1231923276794015745","<U+092E><U+0948><U+0902><U+202F> <U+0907><U+0938><U+0940><U+202F> <U+0932><U+093F><U+090F> <U+092D><U+093E><U+0930><U+0924> <U+0906><U+092F><U+093E> <U+0939><U+0942><U+0901>, <U+0938><U+0926><U+094D><U+092D><U+093E><U+0935><U+0928><U+093E> <U+0914><U+0930> <U+092A><U+094D><U+0930><U+0947><U+092E> <U+0915><U+0947> <U+0938><U+093E><U+0925> <U+0924><U+093E><U+0915><U+093F> <U+0939><U+092E> <U+0905><U+092A><U+0928><U+0940> <U+0905><U+092D><U+093F><U+0932><U+093E><U+0937><U+093E><U+202F> <U+092A><U+094D><U+0930><U+0924><U+0940><U+0915> <U+0905><U+092A><U+0928><U+0940> <U+0938><U+093E><U+0902><U+091D><U+0947><U+0926><U+093E><U+0930><U+0940> <U+0914><U+0930> <U+0905><U+0935><U+093F><U+0936><U+094D><U+0935><U+0938><U+0928><U+0940><U+092F><U+202F> <U+0935><U+093F><U+0938><U+094D><U+0924><U+093E><U+0930><U+202F> <U+0938><U+0915><U+0947><U+0902> l https://t.co/gywJmRek1Y","Mon Feb 24 12:46:11 +0000 2020",27305,NA,162021,FALSE
"Twitter for iPhone","1231899058513596417","Our two national constitutions both begin with the same three beautiful words: “We the people.” That means that in America and India alike, we honor, respect, trust, empower, and fight for the citizens we proudly serve! <U+0001F1FA><U+0001F1F8><U+0001F1EE><U+0001F1F3> https://t.co/hfKKSqlVfe","Mon Feb 24 11:09:57 +0000 2020",26770,NA,131590,FALSE
"Twitter for iPhone","1231898506396413952","<U+0905><U+092E><U+0947><U+0930><U+093F><U+0915><U+093E> <U+0914><U+0930> <U+092D><U+093E><U+0930><U+0924> <U+0905><U+092A><U+0928><U+0947> <U+0926><U+0947><U+0936><U+094B><U+0902> <U+0915><U+094B> <U+092E><U+091C><U+092C><U+0942><U+0924> <U+092C><U+0928><U+093E><U+090F><U+0901><U+0917><U+0947>,  <U+0905><U+092A><U+0928><U+0947> <U+0932><U+094B><U+0917><U+094B><U+0902> <U+0915><U+094B> <U+0938><U+092E><U+094D><U+092A><U+0928><U+094D><U+0928> <U+092C><U+0928><U+093E><U+090F><U+0901><U+0917><U+0947>, <U+092C><U+0921><U+093C><U+0947> <U+0938><U+092A><U+0928><U+0947> <U+0926><U+0947><U+0916><U+0928><U+0947> <U+0935><U+093E><U+0932><U+094B><U+0902> <U+0915><U+094B> <U+0914><U+0930> <U+092C><U+0921><U+093C><U+093E> <U+092C><U+0928><U+093E><U+090F><U+0901><U+0917><U+0947> <U+0914><U+0930> <U+0905><U+092A><U+0928><U+093E> <U+092D><U+0935><U+093F><U+0937><U+094D><U+092F> <U+092A><U+0939><U+0932><U+0947> <U+0938><U+0947> <U+0915><U+0939><U+0940><U+0902> <U+0905><U+0927><U+093F><U+0915> <U+0909><U+091C><U+094D><U+091C><U+0935><U+0932> <U+092C><U+0928><U+093E><U+090F><U+0901><U+0917><U+0947>... <U+0914><U+0930> <U+092F><U+0939> <U+0924><U+094B> <U+0936><U+0941><U+0930><U+0941><U+0906><U+0924> <U+0939><U+0940> <U+0939><U+0948><U+0964>","Mon Feb 24 11:07:46 +0000 2020",36341,NA,203806,FALSE
"Twitter for iPhone","1231868340093825024","<U+092A><U+094D><U+0930><U+0925><U+092E> <U+092E><U+0939><U+093F><U+0932><U+093E> <U+0914><U+0930> <U+092E><U+0948><U+0902> <U+0907><U+0938> <U+0926><U+0947><U+0936> <U+0915><U+0947> <U+0939><U+0930> <U+0928><U+093E><U+0917><U+0930><U+093F><U+0915> <U+0915><U+094B> <U+090F><U+0915> <U+0938><U+0928><U+094D><U+0926><U+0947><U+0936> <U+0926><U+0947><U+0928><U+0947> <U+0915><U+0947> <U+0932><U+093F><U+090F> <U+0926><U+0941><U+0928><U+093F><U+092F><U+093E> <U+0915><U+093E> 8000 <U+092E><U+0940><U+0932> <U+0915><U+093E> <U+091A><U+0915><U+094D><U+0915><U+0930> <U+0932><U+0917><U+093E> <U+0915><U+0930> <U+092F><U+0939><U+093E><U+0902> <U+0906><U+092F><U+0947> <U+0939><U+0948><U+0902> l <U+0905><U+092E><U+0947><U+0930><U+093F><U+0915><U+093E> <U+092D><U+093E><U+0930><U+0924> <U+0915><U+094B><U+202F> <U+092A><U+094D><U+0930><U+0947><U+092E> <U+0915><U+0930><U+0924><U+093E> <U+0939><U+0948> - <U+0905><U+092E><U+0947><U+0930><U+093F><U+0915><U+093E> <U+092D><U+093E><U+0930><U+0924> <U+0915><U+093E> <U+0938><U+092E><U+094D><U+092E><U+093E><U+0928> <U+0915><U+0930><U+0924><U+093E> <U+0939><U+0948> - <U+0914><U+0930> 
<U+0905><U+092E><U+0930><U+0940><U+0915><U+093E> <U+0915><U+0947> <U+0932><U+094B><U+0917> <U+0939><U+092E><U+0947><U+0936><U+093E> <U+092D><U+093E><U+0930><U+0924> <U+0915><U+0947> <U+0932><U+094B><U+0917><U+094B><U+0902> <U+0915><U+0947> <U+0938><U+091A><U+094D><U+091A><U+0947> <U+0914><U+0930><U+202F><U+0928><U+093F><U+0937><U+094D><U+0920><U+093E><U+0935><U+093E><U+0928> <U+0926><U+094B><U+0938><U+094D><U+0924> <U+0930><U+0939><U+0947><U+0902><U+0917><U+0947> l https://t.co/1yOmQOEnXE","Mon Feb 24 09:07:53 +0000 2020",42858,NA,169067,FALSE
"Twitter for iPhone","1231801865815220224","<U+0939><U+092E> <U+092D><U+093E><U+0930><U+0924> <U+0906><U+0928><U+0947> <U+0915><U+0947> <U+0932><U+093F><U+090F> <U+0924><U+0924><U+094D><U+092A><U+0930> <U+0939><U+0948><U+0902> <U+0964> <U+0939><U+092E> <U+0930><U+093E><U+0938><U+094D><U+0924><U+0947> <U+092E><U+0947><U+0902> <U+0939><U+0948><U+0901>, <U+0915><U+0941><U+091B> <U+0939><U+0940> <U+0918><U+0902><U+091F><U+094B><U+0902> <U+092E><U+0947><U+0902> <U+0939><U+092E> <U+0938><U+092C><U+0938><U+0947> <U+092E><U+093F><U+0932><U+0947><U+0902><U+0917><U+0947>!","Mon Feb 24 04:43:45 +0000 2020",50617,NA,287186,FALSE
"Twitter for iPhone","1231720076820135938","RT @narendramodi: India looks forward to welcoming @POTUS @realDonaldTrump. 

It is an honour that he will be with us tomorrow, starting wi…","Sun Feb 23 23:18:45 +0000 2020",23510,NA,0,FALSE
"Twitter for iPhone","1231717300627107840","95% Approval Rating in the Republican Party, a Record. 218 Federal Judges, also a Record. 2 Supreme Court Justices. Thank you!","Sun Feb 23 23:07:43 +0000 2020",24151,NA,130742,FALSE
"Twitter for iPhone","1231715794217623552","https://t.co/1Awkh7BRsi","Sun Feb 23 23:01:44 +0000 2020",16448,NA,72230,FALSE
"Twitter for iPhone","1231713123180007424","Crazy Bernie and the Democrats should see this. I have done far more for the African American community than any President. Secured funding for HBCUs, Criminal Justice Reform, Opportunity Zones, School Choice, Record Low Unemployment, and so much more. THE BEST IS YET TO COME! https://t.co/CcOOsGcdDa","Sun Feb 23 22:51:07 +0000 2020",25341,NA,87644,FALSE
"Twitter for iPhone","1231709853816516608","Crazy Bernie and the Democrats should see this. I I have done more https://t.co/CcOOsGcdDa","Sun Feb 23 22:38:07 +0000 2020",1507,NA,4656,FALSE
"Twitter for iPhone","1231690059776131084","Jeff Van Drew is a Courageous Leader that left the Do Nothing Democrats to better serve the Great people of New Jersey. HAPPY BIRTHDAY @CongressmanJVD!","Sun Feb 23 21:19:28 +0000 2020",11172,NA,51253,FALSE
"Twitter for iPhone","1231651294042972160","Are any Democrat operatives, the DNC, or Crooked Hillary Clinton, blaming Russia, Russia, Russia for the Bernie Sanders win in Nevada. If so I suggest calling Bob Mueller &amp; the 13 Angry Democrats to do a new Mueller Report, Democrat Edition. Bob will get to the bottom of it!","Sun Feb 23 18:45:26 +0000 2020",28205,NA,111474,FALSE
"Twitter for iPhone","1231647192181460993","Somebody please tell incompetent (thanks for my high poll numbers) &amp; corrupt politician Adam “Shifty” Schiff to stop leaking Classified information or, even worse, made up information, to the Fake News Media. Someday he will be caught, &amp; that will be a very unpleasant experience!","Sun Feb 23 18:29:08 +0000 2020",34332,NA,144902,FALSE
"Twitter for iPhone","1231643186717544448","Look forward to being with all of my friends and supporters @CPAC on Saturday, February 29th! #KAG2020 https://t.co/9bpnIzFnws","Sun Feb 23 18:13:13 +0000 2020",13331,NA,60857,FALSE
"Twitter for iPhone","1231610296973709312","RT @USMC: Seventy-five years ago today during the Battle of #IwoJima75, Marines claimed Mount Suribachi and raised the American flag at its…","Sun Feb 23 16:02:31 +0000 2020",22512,NA,0,FALSE
"Twitter for iPhone","1231598268489973761","Departing for India with Melania! https://t.co/sZhb3E1AoB","Sun Feb 23 15:14:43 +0000 2020",28841,NA,194518,FALSE
"Twitter for iPhone","1231456686730334208","RT @DanScavino: https://t.co/Vh0zf0WuPX","Sun Feb 23 05:52:08 +0000 2020",9513,NA,0,FALSE
"Twitter for iPhone","1231397086551314432","Just another Shifty Schiff leak. Isn’t there a law about this stuff? https://t.co/JWE0oPhiw9","Sun Feb 23 01:55:18 +0000 2020",20721,NA,73994,FALSE
"Twitter for iPhone","1231372451893972993","“The Kremlin is reportedly backing Bernie Sanders bid to win the White House.” Jon Scott  @FoxNews  Why didn’t somebody tell me this?","Sun Feb 23 00:17:24 +0000 2020",24510,NA,106475,FALSE
"Twitter for iPhone","1231366964611866625","Looks like Crazy Bernie is doing well in the Great State of Nevada. Biden &amp; the rest look weak, &amp; no way Mini Mike can restart his campaign after the worst debate performance in the history of Presidential Debates. Congratulations Bernie, &amp; don’t let them take it away from you!","Sat Feb 22 23:55:36 +0000 2020",25476,NA,128824,FALSE
"Twitter for iPhone","1231351537114460160","RT @mattgaetz: Zeldin is absolutely correct.

Kash is a Patriot.","Sat Feb 22 22:54:18 +0000 2020",8975,NA,0,FALSE
"Twitter for iPhone","1231349937620865024","RT @fonzy1984: @RubinReport What about the Hispanic vote? Hispanics might shy away with immigration effecting them as it has effected me bu…","Sat Feb 22 22:47:57 +0000 2020",6215,NA,0,FALSE
"Twitter for iPhone","1231349581021110272","RT @OsigahK: Disclaimer: 

“I am a proud black Trump supporter. Please do not approach me with your BS when you see me in my Trump attire.…","Sat Feb 22 22:46:32 +0000 2020",20914,NA,0,FALSE
"Twitter for iPhone","1231345462793441280","Look so forward to being with my great friends in INDIA! https://t.co/1jdk3AW6fG","Sat Feb 22 22:30:10 +0000 2020",47533,NA,190639,FALSE
"Twitter for iPhone","1231343990647279617","RT @oliviaintheusa: Outside of a Denny’s restaurant this morning, @SherryMAGA and I had this #VeteranForTrump named Mike come give us a hug…","Sat Feb 22 22:24:19 +0000 2020",7157,NA,0,FALSE
"Twitter for iPhone","1231343206039728128","Wow, great foresight! https://t.co/RDmjYT18wz","Sat Feb 22 22:21:12 +0000 2020",12263,NA,60791,FALSE
"Twitter for iPhone","1231302822785953792","https://t.co/tOBcudSlcl","Sat Feb 22 19:40:44 +0000 2020",24447,NA,96984,FALSE
"Twitter for iPhone","1231236777744257024","Democrats in the Great State of Nevada (Which, because of the Economy, Jobs, the Military &amp; Vets, I will win in November), be careful of Russia, Russia, Russia. According to Corrupt politician Adam “Shifty” Schiff, they are pushing for Crazy Bernie Sanders to win. Vote!","Sat Feb 22 15:18:17 +0000 2020",22037,NA,96184,FALSE
"Twitter for iPhone","1231221743647436801","“An investigation into NOTHING.” The wonderful @trish_regan on the Mueller Witch Hunt!","Sat Feb 22 14:18:33 +0000 2020",13335,NA,60623,FALSE
"Twitter for iPhone","1231070547607511040","Incredible people, great Rally! https://t.co/3i6tgfqrRl","Sat Feb 22 04:17:45 +0000 2020",20992,NA,90923,FALSE
"Twitter for iPhone","1231070112423317504","RT @katrina_wiser: ICE Arrests 2 Illegal Aliens in CA Courthouse, Flouting New State Law 

“Our officers will not have their hands tied by…","Sat Feb 22 04:16:01 +0000 2020",13748,NA,0,FALSE
"Twitter for iPhone","1231070003379744768","RT @johncardillo: Friend of mine, a JAG lawyer, just made an interesting point about Russia/Sanders,

“Wait, I thought the protocol was to…","Sat Feb 22 04:15:35 +0000 2020",15308,NA,0,FALSE
"Twitter for iPhone","1231069816867430401","RT @charliekirk11: Did you know:

Russia donated over $145,000,000 to the Clinton Foundation

Hillary Clinton sold 20% America’s Uranium to…","Sat Feb 22 04:14:51 +0000 2020",42590,NA,0,FALSE
"Twitter for iPhone","1231069700538470400","RT @seanmdav: What a coincidence that Russia always happens to support whoever the Democrat party elites are trying to destroy at any given…","Sat Feb 22 04:14:23 +0000 2020",12048,NA,0,FALSE
"Twitter for iPhone","1231069574356926464","RT @prayingmedic: San Diego Sheriff's Department is the first to announce its cooperation with ICE.
They will share information about crimi…","Sat Feb 22 04:13:53 +0000 2020",18692,NA,0,FALSE
"Twitter for iPhone","1231069406144466944","RT @Jamierodr14: BAM! 

Trey Gowdy Slams the NYT report claiming Russia is trying to help get President Trump reelected in November. 

This…","Sat Feb 22 04:13:13 +0000 2020",15354,NA,0,FALSE
"Twitter for iPhone","1231069306441682945","RT @RealJamesWoods: Cleaning the garlic from the pantry before the vampire party starts... #DemocratsHateAmerica","Sat Feb 22 04:12:49 +0000 2020",19633,NA,0,FALSE
"Twitter for iPhone","1231068956808622080","RT @KimStrassel: Donald Trump, Mastermind: Liberals detect a devious cover-up plot with Bill Barr. https://t.co/gfbLh8w4ox via @WSJ","Sat Feb 22 04:11:26 +0000 2020",4718,NA,0,FALSE
"Twitter for iPhone","1231066858683600896","RT @BuckSexton: Then again, let’s be honest: if you’re Putin, you probably do want to sit across the negotiating table from a guy who honey…","Sat Feb 22 04:03:05 +0000 2020",8588,NA,0,FALSE
"Twitter for iPhone","1231066811224985601","RT @BuckSexton: What a coincidence, right before Nevada!

Starting to think the reason Bernie bros are so angry is they realize the Democra…","Sat Feb 22 04:02:54 +0000 2020",6440,NA,0,FALSE
"Twitter for iPhone","1231066745114370049","RT @BuckSexton: There is no more obvious and pathetic sign of Democrats’ panic about the upcoming 2020 election than the convenient return…","Sat Feb 22 04:02:38 +0000 2020",10856,NA,0,FALSE
"Twitter for iPhone","1231065736807944192","Good luck Angela! https://t.co/M4KVeGZsqo","Sat Feb 22 03:58:38 +0000 2020",16026,NA,57457,FALSE
"Twitter for iPhone","1231064925168185345","RT @ByronYork: Amusing: First Bloomberg called for Biden, Buttigieg, Klobuchar to quit race. Hey, all you losers, leave it to Mike! Now, Te…","Sat Feb 22 03:55:24 +0000 2020",4082,NA,0,FALSE
"Twitter for iPhone","1231064642514030594","Simply put, he choked! https://t.co/4GeJMvTO2j","Sat Feb 22 03:54:17 +0000 2020",9948,NA,43887,FALSE
"Twitter for iPhone","1231062974368014336","RT @k_ovfefe2: Here's a ""Bernie is Putin's puppet"" meme for no particular reason https://t.co/UM2iDYfaPy","Sat Feb 22 03:47:39 +0000 2020",7003,NA,0,FALSE
"Twitter for iPhone","1231062038979411970","MSDNC (Comcast Slime), @CNN and others of the Fake Media, have now added Crazy Bernie to the list of Russian Sympathizers, along with @TulsiGabbard &amp; Jill Stein (of the Green Party), both agents of Russia, they say. But now they report President Putin wants Bernie (or me) to win.","Sat Feb 22 03:43:56 +0000 2020",15911,NA,61372,FALSE
"Twitter for iPhone","1231062039617064960","....The reason for this is that the Do Nothing Democrats, using disinformation Hoax number 7, don’t want Bernie Sanders to get the Democrat Nomination, and they figure this would be very bad for his chances. It’s all rigged, again, against Crazy Bernie Sanders!","Sat Feb 22 03:43:56 +0000 2020",11160,"25073877",44973,FALSE
"Twitter for iPhone","1230982069301329920","Republicans are fighting for citizens from every background, every community, &amp; every walk of life. We are the party of boundless optimism, excitement, energy &amp; enthusiasm. We are welcoming Americans of all parties &amp; political persuasions to join our incredible movement to #MAGA! https://t.co/KeSW3yR4Mq","Fri Feb 21 22:26:10 +0000 2020",19308,NA,68157,FALSE
"Twitter for iPhone","1230979334237609984","THANK YOU Las Vegas, Nevada! I was delighted to be back in a state I love, with proud, hardworking PATRIOTS. With your help, this November, we are going to defeat the Radical Socialist Democrats, and we are going to win Nevada in a landslide! #KAG2020 
https://t.co/tCxQIDICAH","Fri Feb 21 22:15:18 +0000 2020",17769,NA,68448,FALSE
